Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
PDD,100.87000274658203,115.36850002288818,-14.498497276306153,-12.567119511330882,100.8125,0.002484595440030324,-0.0031623647307401637,-0.1104153515341616,0.3367936919678868,138.1300048828125,88.3499984741211,-26.974589748144375,14.170916229419305,-0.32481040092465774,PDD Holdings Inc.,NASDAQ100
CTAS,174.33999633789062,198.02891494750978,-23.68891860961915,-11.962353384554081,171.0449981689453,0.03251400672742233,-0.12882270341951818,-0.07087271906086923,0.2828745978486052,226.1330108642578,165.7100067138672,-22.903783188672655,5.20788683505693,-1.9365248451933659,Cintas Corporation,NASDAQ100
KDP,25.309999465942383,28.59291256904602,-3.2829131031036383,-11.481562415777258,25.945000171661377,-0.028033848844823517,-0.11556802687128498,-0.08086566352222102,0.19297481050088353,34.55091094970703,24.8725643157959,-26.74578246928394,1.758705474001654,-1.827407958565841,Keurig Dr Pepper Inc.,NASDAQ100
ISRG,452.07000732421875,506.31570083618163,-54.245693511962884,-10.713808286485282,457.57250213623047,-0.035172299430368925,-0.09798871876222781,-0.2017974097453219,0.24137248655539909,592.8499755859375,429.5899963378906,-23.746305820891745,5.232899084699971,-1.336985468186258,"Intuitive Surgical, Inc.",NASDAQ100
NXPI,194.5500030517578,217.71507568359374,-23.165072631835926,-10.640086617383272,193.59500122070312,-0.01203531961824511,-0.09617934256305805,-0.09905248802272504,0.33805590785293677,248.46055603027344,150.628662109375,-21.697831575305237,29.158687548117832,-0.31965044422525013,NXP Semiconductors N.V.,NASDAQ100
IDXX,569.5499877929688,637.1367492675781,-67.58676147460938,-10.607889366341505,563.2975006103516,-0.006523732103680069,-0.12201329262315774,-0.15813051434700065,0.2505482617374768,766.6799926757812,361.0400085449219,-25.712162410135587,57.75259647494255,0.9622793910413208,"IDEXX Laboratories, Inc.",NASDAQ100
PLTR,148.4600067138672,164.16482528686524,-15.70481857299805,-9.566494250857394,144.69500350952148,0.006099276024425615,-0.0308766606968901,-0.16478195941565577,0.5062115680217999,207.17999267578125,74.01000213623047,-28.3424983288834,100.5945175364221,1.3903396920515343,Palantir Technologies Inc.,NASDAQ100
TSLA,360.5899963378906,396.9156997680664,-36.32570343017579,-9.151994605253044,367.2200012207031,-0.030958559208745795,-0.11171603150901954,-0.1981899951989713,0.42169144711122014,489.8800048828125,221.86000061035156,-26.3921791573939,62.53042249431338,1.2991892131961835,"Tesla, Inc.",NASDAQ100
GEHC,70.3499984741211,76.75277740478515,-6.402778930664056,-8.342081090950693,70.54423522949219,-0.01615563940283371,-0.10928595101771366,-0.14152429673424305,0.3536767480860115,88.08214569091797,58.61417770385742,-20.131375181321467,20.022153734814463,0.004890727762574265,GE HealthCare Technologies Inc.,NASDAQ100
NFLX,98.66000366210938,107.12779006958007,-8.467786407470697,-7.904378874959361,95.8325023651123,0.05722250305130827,0.0,0.052261107233757764,0.271146748443036,133.91299438476562,75.86000061035156,-26.32529493095014,30.055368927385185,-2.4140652064381873,"Netflix, Inc.",NASDAQ100
TMUS,201.39999389648438,218.47266761779784,-17.072673721313464,-7.814558181337761,207.40499877929688,-0.04815918813635078,-0.08333718200294948,-0.0033076959148902185,0.2228185147794832,263.3898010253906,182.72142028808594,-23.53538629346186,10.22243236668643,-1.0935499478063493,"T-Mobile US, Inc.",NASDAQ100
KHC,22.790000915527344,24.50767363548279,-1.717672719955445,-7.00871386449572,22.472500324249268,0.05705016141247832,-0.03608387767708343,-0.0444312007841271,0.30609157253386376,28.961074829101562,21.209999084472656,-21.308166046976996,7.449325314735011,-1.1467236351917487,The Kraft Heinz Company,NASDAQ100
AMZN,209.77000427246094,224.54960014343263,-14.77959587097169,-6.581884742404853,207.3900032043457,0.010744969926127057,-0.03251546358088486,-0.09119661374150356,0.30923803433095115,254.0,167.32000732421875,-17.413384144700416,25.37054451951233,0.04490995968700062,"Amazon.com, Inc.",NASDAQ100
ORLY,91.41999816894531,96.96720005035401,-5.5472018814086965,-5.720699245237659,91.98499870300293,-0.009212078736809737,-0.030232296336150433,0.002302369110629643,0.23008707741677115,107.81999969482422,87.30000305175781,-15.210537536911318,4.719352775675012,0.020447448639671073,"O'Reilly Automotive, Inc.",NASDAQ100
AVGO,314.54998779296875,326.6119627380371,-12.061974945068357,-3.6930597532163323,307.73999786376953,0.016579323064480844,-0.007306914486139959,-0.08925221773988679,0.4132979176279739,411.3185119628906,145.11419677734375,-23.526420852814034,116.7603134485864,2.447827681932324,Broadcom Inc.,NASDAQ100
FTNT,82.52999877929688,85.18460006713867,-2.6546012878417997,-3.116292482150018,81.11250114440918,0.01851166262615389,-0.0031405016711589795,0.039289698694173536,0.3013416879830383,108.69000244140625,74.38999938964844,-24.06845438816876,10.942330227765984,-2.375556510253529,"Fortinet, Inc.",NASDAQ100
CMCSA,27.93000030517578,28.768450088500977,-0.8384497833251956,-2.914476729701654,28.231953620910645,-0.016198824614237273,-0.11951487275162587,0.02045031102647088,0.24806253845565,32.870365142822266,24.229419708251953,-15.029844713256214,15.27308801235343,-0.7292118552788107,Comcast Corporation,NASDAQ100
MDLZ,57.540000915527344,59.2513290977478,-1.7113281822204556,-2.888252817750725,57.5,0.007957265797990498,-0.011106085561629842,0.07817535932230868,0.25080239906401547,68.94795989990234,51.06785202026367,-16.545752769098478,12.673626634414802,-1.3263553289086127,"Mondelez International, Inc.",NASDAQ100
